,Date,US dollar
7106,1991-10-14,4.0985
7107,1991-10-11,4.05
7108,1991-10-10,4.1175
7109,1991-10-09,4.0825
7110,1991-10-08,4.071
7111,1991-10-07,4.13
7112,1991-10-04,4.1725
7113,1991-10-03,4.1735
7114,1991-10-02,4.216
7115,1991-10-01,4.1465
7116,1991-09-30,4.135
7117,1991-09-27,4.09
7118,1991-09-26,4.2215
7119,1991-09-25,4.235
7120,1991-09-24,4.245
7121,1991-09-23,4.1225
7122,1991-09-20,4.0725
7123,1991-09-19,4.095
7124,1991-09-18,4.094
7125,1991-09-17,4.0775
7126,1991-09-16,4.06
7127,1991-09-13,3.965
7128,1991-09-12,3.9715
7129,1991-09-11,3.97
7130,1991-09-10,4.0635
7131,1991-09-09,4.003
7132,1991-09-06,3.871
7133,1991-09-05,3.8625
7134,1991-09-04,3.928
7135,1991-09-03,3.8735
7136,1991-09-02,3.831
7137,1991-08-30,3.815
7138,1991-08-29,3.941
7139,1991-08-28,3.95
7140,1991-08-27,3.9535
7141,1991-08-23,3.88
7142,1991-08-22,3.9425
7143,1991-08-21,3.93
7144,1991-08-20,4.0025
7145,1991-08-19,4.0475
7146,1991-08-16,3.9615
7147,1991-08-15,3.97
7148,1991-08-14,3.946
7149,1991-08-13,3.9535
7150,1991-08-12,3.9915
7151,1991-08-09,3.9665
7152,1991-08-08,3.9725
7153,1991-08-07,3.965
7154,1991-08-06,3.9585
7155,1991-08-05,3.935
7156,1991-08-02,3.9715
7157,1991-08-01,4.054
7158,1991-07-31,4.0675
7159,1991-07-30,4.0475
7160,1991-07-29,4.109
7161,1991-07-26,4.1005
7162,1991-07-25,4.1275
7163,1991-07-24,4.231
7164,1991-07-23,4.325
7165,1991-07-22,4.4015
7166,1991-07-19,4.395
7167,1991-07-18,4.4475
7168,1991-07-17,4.4025
7169,1991-07-16,4.3725
7170,1991-07-15,4.39
7171,1991-07-12,4.38
7172,1991-07-11,4.42
7173,1991-07-10,4.4765
7174,1991-07-09,4.4615
7175,1991-07-08,4.505
7176,1991-07-05,4.5335
7177,1991-07-04,4.495
7178,1991-07-03,4.4275
7179,1991-07-02,4.424
7180,1991-07-01,4.4525
7181,1991-06-28,4.4535
7182,1991-06-27,4.355
7183,1991-06-26,4.4175
7184,1991-06-25,4.36
7185,1991-06-24,4.341
7186,1991-06-21,4.4425
7187,1991-06-20,4.4425
7188,1991-06-19,4.4315
7189,1991-06-18,4.4775
7190,1991-06-17,4.3885
7191,1991-06-14,4.51
7192,1991-06-13,4.465
7193,1991-06-12,4.514
7194,1991-06-11,4.481
7195,1991-06-10,4.571
7196,1991-06-07,4.4915
7197,1991-06-06,4.2415
7198,1991-06-05,4.166
7199,1991-06-04,4.1525
7200,1991-06-03,4.156
7201,1991-05-31,4.1325
7202,1991-05-30,4.1175
7203,1991-05-29,4.142
7204,1991-05-28,4.059
7205,1991-05-24,4.05
7206,1991-05-23,4.0375
7207,1991-05-22,4.09
7208,1991-05-21,4.04
7209,1991-05-20,4.005
7210,1991-05-17,4.0165
7211,1991-05-16,4.1
7212,1991-05-15,4.117
7213,1991-05-14,4.0025
7214,1991-05-13,4.036
7215,1991-05-10,4.0325
7216,1991-05-09,4.0625
7217,1991-05-08,4.025
7218,1991-05-07,4.025
7219,1991-05-03,4.0175
7220,1991-05-02,3.9335
7221,1991-05-01,3.9725
7222,1991-04-30,3.9335
7223,1991-04-29,3.8875
7224,1991-04-26,3.9
7225,1991-04-25,3.874
7226,1991-04-24,3.9375
7227,1991-04-23,3.945
7228,1991-04-22,3.92
7229,1991-04-19,3.9525
7230,1991-04-18,4.121
7231,1991-04-17,4.07
7232,1991-04-16,4.024
7233,1991-04-15,3.9775
7234,1991-04-12,4.0175
7235,1991-04-11,3.9865
7236,1991-04-10,4.0235
7237,1991-04-09,4
7238,1991-04-08,3.96
7239,1991-04-05,4.0375
7240,1991-04-04,4.0575
7241,1991-04-03,4.065
7242,1991-04-02,3.935
7243,1991-03-28,3.836
7244,1991-03-27,3.899
7245,1991-03-26,3.9175
7246,1991-03-25,3.9525
7247,1991-03-22,4.008
7248,1991-03-21,3.9755
7249,1991-03-20,4.0375
7250,1991-03-19,3.944
7251,1991-03-18,4.0525
7252,1991-03-15,4.0325
7253,1991-03-14,4.03
7254,1991-03-13,4.059
7255,1991-03-12,3.979
7256,1991-03-11,4.17
7257,1991-03-08,4.001
7258,1991-03-07,3.9075
7259,1991-03-06,3.831
7260,1991-03-05,3.82
7261,1991-03-04,3.755
7262,1991-03-01,3.755
7263,1991-02-28,3.6785
7264,1991-02-27,3.614
7265,1991-02-26,3.6265
7266,1991-02-25,3.5475
7267,1991-02-22,3.62
7268,1991-02-21,3.663
7269,1991-02-20,3.699
7270,1991-02-19,3.74
7271,1991-02-18,3.776
7272,1991-02-15,3.8185
7273,1991-02-14,3.769
7274,1991-02-13,3.72
7275,1991-02-12,3.66
7276,1991-02-11,3.8155
7277,1991-02-08,3.8325
7278,1991-02-07,3.8
7279,1991-02-06,3.81
7280,1991-02-05,3.822
7281,1991-02-04,3.8625
7282,1991-02-01,3.8785
7283,1991-01-31,3.826
7284,1991-01-30,3.809
7285,1991-01-29,3.8575
7286,1991-01-28,3.806
7287,1991-01-25,3.835
7288,1991-01-24,3.8725
7289,1991-01-23,3.9775
7290,1991-01-22,4.0285
7291,1991-01-21,4.0375
7292,1991-01-18,4.041
7293,1991-01-17,4.0975
7294,1991-01-16,4.224
7295,1991-01-15,4.205
7296,1991-01-14,4.195
7297,1991-01-11,4.151
7298,1991-01-10,4.1385
7299,1991-01-09,4.085
7300,1991-01-08,4.25
7301,1991-01-07,4.2025
7302,1991-01-04,4.21
7303,1991-01-03,4.0965
7304,1991-01-02,4.1635
7305,1990-12-31,4.1925
7306,1990-12-28,4.0945
7307,1990-12-27,4.0975
7308,1990-12-24,4.042
7309,1990-12-21,4.1485
7310,1990-12-20,4.1035
7311,1990-12-19,3.971
7312,1990-12-18,3.965
7313,1990-12-17,3.95
7314,1990-12-14,3.964
7315,1990-12-13,4.0125
7316,1990-12-12,4.0635
7317,1990-12-11,4.0825
7318,1990-12-10,4.0975
7319,1990-12-07,4.1475
7320,1990-12-06,4.121
7321,1990-12-05,4.152
7322,1990-12-04,4.164
7323,1990-12-03,4.1285
7324,1990-11-30,4.0865
7325,1990-11-29,4.131
7326,1990-11-28,4.114
7327,1990-11-27,4.1225
7328,1990-11-26,4.19
7329,1990-11-23,4.145
7330,1990-11-22,4.1525
7331,1990-11-21,4.11
7332,1990-11-20,4.1435
7333,1990-11-19,4.13
7334,1990-11-16,4.14
7335,1990-11-15,4.175
7336,1990-11-14,4.2
7337,1990-11-13,4.21
7338,1990-11-12,4.2115
7339,1990-11-09,4.244
7340,1990-11-08,4.2625
7341,1990-11-07,4.2265
7342,1990-11-06,4.223
7343,1990-11-05,4.175
7344,1990-11-02,4.23
7345,1990-11-01,4.181
7346,1990-10-31,4.2225
7347,1990-10-30,4.1365
7348,1990-10-29,4.07
7349,1990-10-26,4.22
7350,1990-10-25,4.23
7351,1990-10-24,4.2265
7352,1990-10-23,4.23
7353,1990-10-22,4.231
7354,1990-10-19,4.2425
7355,1990-10-18,4.2475
7356,1990-10-17,4.219
7357,1990-10-16,4.2025
7358,1990-10-15,4.259
7359,1990-10-12,4.2475
7360,1990-10-11,4.385
7361,1990-10-10,4.6275
7362,1990-10-09,4.6925
7363,1990-10-08,4.6675
7364,1990-10-05,4.715
7365,1990-10-04,4.71
7366,1990-10-03,4.6915
7367,1990-10-02,4.69
7368,1990-10-01,4.786
7369,1990-09-28,4.795
7370,1990-09-27,4.7775
7371,1990-09-26,4.825
7372,1990-09-25,4.9275
7373,1990-09-24,4.829
7374,1990-09-21,4.81
7375,1990-09-20,4.795
7376,1990-09-19,4.8
7377,1990-09-18,4.785
7378,1990-09-17,4.7865
7379,1990-09-14,4.806
7380,1990-09-13,4.8175
7381,1990-09-12,4.795
7382,1990-09-11,4.75
7383,1990-09-10,4.77
7384,1990-09-07,4.7825
7385,1990-09-06,4.8
7386,1990-09-05,4.7575
7387,1990-09-04,4.8165
7388,1990-09-03,4.85
7389,1990-08-31,4.83
7390,1990-08-30,4.8375
7391,1990-08-29,4.86
7392,1990-08-28,4.92
7393,1990-08-24,5.134
7394,1990-08-23,5.216
7395,1990-08-22,5.1165
7396,1990-08-21,5.16
7397,1990-08-20,5.201
7398,1990-08-17,5.21
7399,1990-08-16,5.065
7400,1990-08-15,5.1325
7401,1990-08-14,5.2015
7402,1990-08-13,5.085
7403,1990-08-10,4.94
7404,1990-08-09,4.8825
7405,1990-08-08,4.872
7406,1990-08-07,4.931
7407,1990-08-06,4.875
7408,1990-08-03,4.826
7409,1990-08-02,4.9325
7410,1990-08-01,4.8125
7411,1990-07-31,4.855
7412,1990-07-30,4.83
7413,1990-07-27,4.8365
7414,1990-07-26,4.8525
7415,1990-07-25,4.874
7416,1990-07-24,4.9
7417,1990-07-23,4.882
7418,1990-07-20,4.865
7419,1990-07-19,4.881
7420,1990-07-18,4.827
7421,1990-07-17,4.85
7422,1990-07-16,4.916
7423,1990-07-13,4.896
7424,1990-07-12,4.826
7425,1990-07-11,4.8125
7426,1990-07-10,4.8
7427,1990-07-09,4.88
7428,1990-07-06,4.88
7429,1990-07-05,4.8985
7430,1990-07-04,4.935
7431,1990-07-03,4.9575
7432,1990-07-02,4.9075
7433,1990-06-29,4.84
7434,1990-06-28,4.825
7435,1990-06-27,4.811
7436,1990-06-26,4.804
7437,1990-06-25,4.8425
7438,1990-06-22,4.822
7439,1990-06-21,4.8375
7440,1990-06-20,4.8225
7441,1990-06-19,4.8385
7442,1990-06-18,4.835
7443,1990-06-15,4.8375
7444,1990-06-14,4.91
7445,1990-06-13,4.99
7446,1990-06-12,5.01
7447,1990-06-11,4.995
7448,1990-06-08,5.0125
7449,1990-06-07,4.986
7450,1990-06-06,5.091
7451,1990-06-05,5.05
7452,1990-06-04,5.05
7453,1990-06-01,5.074
7454,1990-05-31,5.07
7455,1990-05-30,5.13
7456,1990-05-29,5.236
7457,1990-05-25,5.225
7458,1990-05-24,5.2185
7459,1990-05-23,5.095
7460,1990-05-22,5.125
7461,1990-05-21,5.1335
7462,1990-05-18,5.04
7463,1990-05-17,5.0275
7464,1990-05-16,5.02
7465,1990-05-15,5.032
7466,1990-05-14,5.0515
7467,1990-05-11,5.049
7468,1990-05-10,5.0325
7469,1990-05-09,4.9975
7470,1990-05-08,5.0325
7471,1990-05-04,5.06
7472,1990-05-03,5.01
7473,1990-05-02,4.996
7474,1990-05-01,4.9525
7475,1990-04-30,4.936
7476,1990-04-27,4.96
7477,1990-04-26,4.96
7478,1990-04-25,5.023
7479,1990-04-24,5.1
7480,1990-04-23,5.08
7481,1990-04-20,5.0775
7482,1990-04-19,5.091
7483,1990-04-18,5.0925
7484,1990-04-17,5.055
7485,1990-04-12,5.1275
7486,1990-04-11,5.085
7487,1990-04-10,5.115
7488,1990-04-09,5.1435
7489,1990-04-06,5.179
7490,1990-04-05,5.1475
7491,1990-04-04,5.01
7492,1990-04-03,5.001
7493,1990-04-02,4.9375
7494,1990-03-30,4.966
7495,1990-03-29,4.9655
7496,1990-03-28,5.001
7497,1990-03-27,4.955
7498,1990-03-26,4.96
7499,1990-03-23,5.0915
7500,1990-03-22,5.064
7501,1990-03-21,5.049
7502,1990-03-20,5.1185
7503,1990-03-19,5.125
7504,1990-03-16,5.1125
7505,1990-03-15,5.0925
7506,1990-03-14,5.085
7507,1990-03-13,5.056
7508,1990-03-12,5.125
7509,1990-03-09,5.1085
7510,1990-03-08,5.14
7511,1990-03-07,5.1425
7512,1990-03-06,5.1325
7513,1990-03-05,5.1215
7514,1990-03-02,5.14
7515,1990-03-01,5.14
7516,1990-02-28,5.12
7517,1990-02-27,5.1725
7518,1990-02-26,5.2365
7519,1990-02-23,5.2515
7520,1990-02-22,5.285
7521,1990-02-21,5.3375
7522,1990-02-20,5.356
7523,1990-02-19,5.33
7524,1990-02-16,5.325
7525,1990-02-15,5.34
7526,1990-02-14,5.286
7527,1990-02-13,5.3325
7528,1990-02-12,5.3
7529,1990-02-09,5.316
7530,1990-02-08,5.325
7531,1990-02-07,5.3025
7532,1990-02-06,5.3175
7533,1990-02-05,5.326
7534,1990-02-02,5.315
7535,1990-02-01,5.2125
7536,1990-01-31,5.205
7537,1990-01-30,5.2
7538,1990-01-29,5.256
7539,1990-01-26,5.276
7540,1990-01-25,5.2275
7541,1990-01-24,5.282
7542,1990-01-23,5.26
7543,1990-01-22,5.201
7544,1990-01-19,5.205
7545,1990-01-18,5.27
7546,1990-01-17,5.226
7547,1990-01-16,5.2215
7548,1990-01-15,5.332
7549,1990-01-12,5.3325
7550,1990-01-11,5.3125
7551,1990-01-10,5.265
7552,1990-01-09,5.248
7553,1990-01-08,5.28
7554,1990-01-05,5.28
7555,1990-01-04,5.196
7556,1990-01-03,5.16
7557,1990-01-02,5.21
7558,1989-12-29,5.2165
7559,1989-12-28,5.291
7560,1989-12-27,5.5325
7561,1989-12-22,5.5955
7562,1989-12-21,5.603
7563,1989-12-20,5.5775
7564,1989-12-19,5.5575
7565,1989-12-18,5.586
7566,1989-12-15,5.6
7567,1989-12-14,5.55
7568,1989-12-13,5.666
7569,1989-12-12,5.6945
7570,1989-12-11,5.659
7571,1989-12-08,5.61
7572,1989-12-07,5.586
7573,1989-12-06,5.538
7574,1989-12-05,5.529
7575,1989-12-04,5.651
7576,1989-12-01,5.71
7577,1989-11-30,5.566
7578,1989-11-29,5.6115
7579,1989-11-28,5.601
7580,1989-11-27,5.836
7581,1989-11-24,5.885
7582,1989-11-23,5.7975
7583,1989-11-22,5.8
7584,1989-11-21,5.758
7585,1989-11-20,5.69
7586,1989-11-17,5.66
7587,1989-11-16,5.4975
7588,1989-11-15,5.372
7589,1989-11-14,5.343
7590,1989-11-13,5.3
7591,1989-11-10,5.28
7592,1989-11-09,5.2795
7593,1989-11-08,5.265
7594,1989-11-07,5.2925
7595,1989-11-06,5.232
7596,1989-11-03,5.2415
7597,1989-11-02,5.1575
7598,1989-11-01,5.1675
7599,1989-10-31,5.2325
7600,1989-10-30,5.249
7601,1989-10-27,5.17
7602,1989-10-26,5.121
7603,1989-10-25,5.1325
7604,1989-10-24,5.097
7605,1989-10-23,5.082
7606,1989-10-20,5.089
7607,1989-10-19,5.1285
7608,1989-10-18,5.1275
7609,1989-10-17,5.0875
7610,1989-10-16,5.169
7611,1989-10-13,5.081
7612,1989-10-12,5.092
7613,1989-10-11,5.045
7614,1989-10-10,5.071
7615,1989-10-09,5.13
7616,1989-10-06,5.15
7617,1989-10-05,5.2525
7618,1989-10-04,5.2275
7619,1989-10-03,5.225
7620,1989-10-02,5.2275
7621,1989-09-29,5.28
7622,1989-09-28,5.2555
7623,1989-09-27,5.2925
7624,1989-09-26,5.2625
7625,1989-09-25,5.315
7626,1989-09-22,5.215
7627,1989-09-21,5.1125
7628,1989-09-20,5.071
7629,1989-09-19,5.068
7630,1989-09-18,5.0675
7631,1989-09-15,5.0625
7632,1989-09-14,5.088
7633,1989-09-13,5.079
7634,1989-09-12,5.0815
7635,1989-09-11,5.07
7636,1989-09-08,5.119
7637,1989-09-07,5.1
7638,1989-09-06,5.0925
7639,1989-09-05,5.0605
7640,1989-09-04,5.0675
7641,1989-09-01,5.05
7642,1989-08-31,5.069
7643,1989-08-30,5.1275
7644,1989-08-29,5.1175
7645,1989-08-25,5.1225
7646,1989-08-24,5.17
7647,1989-08-23,5.2275
7648,1989-08-22,5.2225
7649,1989-08-21,5.214
7650,1989-08-18,5.237
7651,1989-08-17,5.18
7652,1989-08-16,5.24
7653,1989-08-15,5.191
7654,1989-08-14,5.169
7655,1989-08-11,5.131
7656,1989-08-10,5.17
7657,1989-08-09,5.159
7658,1989-08-08,5.163
7659,1989-08-07,5.1625
7660,1989-08-04,5.291
7661,1989-08-03,5.2175
7662,1989-08-02,5.242
7663,1989-08-01,5.2475
7664,1989-07-31,5.1455
7665,1989-07-28,5.205
7666,1989-07-27,5.234
7667,1989-07-26,5.209
7668,1989-07-25,5.214
7669,1989-07-24,5.206
7670,1989-07-21,5.229
7671,1989-07-20,5.18
7672,1989-07-19,5.2235
7673,1989-07-18,5.245
7674,1989-07-17,5.23
7675,1989-07-14,5.18
7676,1989-07-13,5.201
7677,1989-07-12,5.25
7678,1989-07-11,5.225
7679,1989-07-10,5.26
7680,1989-07-07,5.3425
7681,1989-07-06,5.36
7682,1989-07-05,5.26
7683,1989-07-04,5.231
7684,1989-07-03,5.1925
7685,1989-06-30,5.174
7686,1989-06-29,5.2775
7687,1989-06-28,5.3
7688,1989-06-27,5.2875
7689,1989-06-26,5.313
7690,1989-06-23,5.307
7691,1989-06-22,5.327
7692,1989-06-21,5.24
7693,1989-06-20,5.34
7694,1989-06-19,5.3235
7695,1989-06-16,5.309
7696,1989-06-15,5.205
7697,1989-06-14,5.2325
7698,1989-06-13,5.2225
7699,1989-06-12,5.192
7700,1989-06-09,5.393
7701,1989-06-08,5.4225
7702,1989-06-07,5.4025
7703,1989-06-06,5.239
7704,1989-06-05,5.311
7705,1989-06-02,5.22
7706,1989-06-01,5.1585
7707,1989-05-31,5.22
7708,1989-05-30,5.2185
7709,1989-05-26,5.33
7710,1989-05-25,5.211
7711,1989-05-24,5.1685
7712,1989-05-23,5.1
7713,1989-05-22,5.086
7714,1989-05-19,5.367
7715,1989-05-18,5.4275
7716,1989-05-17,5.5025
7717,1989-05-16,5.508
7718,1989-05-15,5.504
7719,1989-05-12,5.659
7720,1989-05-11,5.64
7721,1989-05-10,5.67
7722,1989-05-09,5.594
7723,1989-05-08,5.601
7724,1989-05-05,5.6175
7725,1989-05-04,5.6325
7726,1989-05-03,5.6375
7727,1989-05-02,5.65
7728,1989-04-28,5.639
7729,1989-04-27,5.7625
7730,1989-04-26,5.7775
7731,1989-04-25,5.8125
7732,1989-04-24,5.76
7733,1989-04-21,5.78
7734,1989-04-20,5.775
7735,1989-04-19,5.7625
7736,1989-04-18,5.815
7737,1989-04-17,5.798
7738,1989-04-14,5.8625
7739,1989-04-13,5.878
7740,1989-04-12,5.82
7741,1989-04-11,5.824
7742,1989-04-10,5.7575
7743,1989-04-07,5.8125
7744,1989-04-06,5.81
7745,1989-04-05,5.8025
7746,1989-04-04,5.8265
7747,1989-04-03,5.791
7748,1989-03-31,5.766
7749,1989-03-30,5.816
7750,1989-03-29,5.826
7751,1989-03-28,5.969
7752,1989-03-23,6.093
7753,1989-03-22,6.057
7754,1989-03-21,6.081
7755,1989-03-20,6.1515
7756,1989-03-17,6.0525
7757,1989-03-16,6.0615
7758,1989-03-15,6.1325
7759,1989-03-14,6.0595
7760,1989-03-13,6.04
7761,1989-03-10,6.0375
7762,1989-03-09,5.869
7763,1989-03-08,5.895
7764,1989-03-07,5.7985
7765,1989-03-06,5.8275
7766,1989-03-03,5.8075
7767,1989-03-02,5.7575
7768,1989-03-01,5.8375
7769,1989-02-28,5.858
7770,1989-02-27,5.9525
7771,1989-02-24,5.943
7772,1989-02-23,5.9725
7773,1989-02-22,5.9465
7774,1989-02-21,5.931
7775,1989-02-20,5.9275
7776,1989-02-17,5.834
7777,1989-02-16,5.8825
7778,1989-02-15,5.7975
7779,1989-02-14,5.83
7780,1989-02-13,5.79
7781,1989-02-10,5.9
7782,1989-02-09,5.934
7783,1989-02-08,5.8775
7784,1989-02-07,5.9015
7785,1989-02-06,5.819
7786,1989-02-03,5.8125
7787,1989-02-02,5.824
7788,1989-02-01,5.8205
7789,1989-01-31,5.8475
7790,1989-01-30,5.866
7791,1989-01-27,6.082
7792,1989-01-26,6.19
7793,1989-01-25,6.12
7794,1989-01-24,6.21
7795,1989-01-23,6.1625
7796,1989-01-20,5.99
7797,1989-01-19,5.9225
7798,1989-01-18,5.935
7799,1989-01-17,5.906
7800,1989-01-16,5.8735
7801,1989-01-13,5.9115
7802,1989-01-12,5.956
7803,1989-01-11,5.909
7804,1989-01-10,5.96
7805,1989-01-09,5.93
7806,1989-01-06,5.9725
7807,1989-01-05,5.9575
7808,1989-01-04,6.0275
7809,1989-01-03,6.07
7810,1988-12-30,6.05
7811,1988-12-29,6.07
7812,1988-12-28,6.0935
7813,1988-12-23,6.123
7814,1988-12-22,6.11
7815,1988-12-21,6.116
7816,1988-12-20,6.081
7817,1988-12-19,6.0905
7818,1988-12-16,6.08
7819,1988-12-15,6.1925
7820,1988-12-14,6.135
7821,1988-12-13,6.141
7822,1988-12-12,6.141
7823,1988-12-09,6.1215
7824,1988-12-08,6.1725
7825,1988-12-07,6.106
7826,1988-12-06,6.154
7827,1988-12-05,6.1885
7828,1988-12-02,6.1075
7829,1988-12-01,6.1625
7830,1988-11-30,6.069
7831,1988-11-29,6.1365
7832,1988-11-28,6.165
7833,1988-11-25,6.1365
7834,1988-11-24,6.14
7835,1988-11-23,6.105
7836,1988-11-22,6.065
7837,1988-11-21,6.1385
7838,1988-11-18,6.2075
7839,1988-11-17,6.326
7840,1988-11-16,6.38
7841,1988-11-15,6.43
7842,1988-11-14,6.385
7843,1988-11-11,6.439
7844,1988-11-10,6.5175
7845,1988-11-09,6.4075
7846,1988-11-08,6.479
7847,1988-11-07,6.425
7848,1988-11-04,6.401
7849,1988-11-03,6.5025
7850,1988-11-02,6.3475
7851,1988-11-01,6.275
7852,1988-10-31,6.3075
7853,1988-10-28,6.214
7854,1988-10-27,6.23
7855,1988-10-26,6.25
7856,1988-10-25,6.235
7857,1988-10-24,6.22
7858,1988-10-21,6.34
7859,1988-10-20,6.34
7860,1988-10-19,6.3215
7861,1988-10-18,6.414
7862,1988-10-17,6.3425
7863,1988-10-14,6.279
7864,1988-10-13,6.3325
7865,1988-10-12,6.255
7866,1988-10-11,6.335
7867,1988-10-10,6.3485
7868,1988-10-07,6.31
7869,1988-10-06,6.323
7870,1988-10-05,6.2225
7871,1988-10-04,6.207
7872,1988-10-03,6.124
7873,1988-09-30,6.169
7874,1988-09-29,6.2125
7875,1988-09-28,6.175
7876,1988-09-27,6.145
7877,1988-09-26,6.0985
7878,1988-09-23,6.2375
7879,1988-09-22,6.1665
7880,1988-09-21,6.1885
7881,1988-09-20,6.346
7882,1988-09-19,6.29
7883,1988-09-16,6.4325
7884,1988-09-15,6.4875
7885,1988-09-14,6.51
7886,1988-09-13,6.443
7887,1988-09-12,6.422
7888,1988-09-09,6.6325
7889,1988-09-08,6.57
7890,1988-09-07,6.509
7891,1988-09-06,6.5375
7892,1988-09-05,6.4895
7893,1988-09-02,6.569
7894,1988-09-01,6.5475
7895,1988-08-31,6.459
7896,1988-08-30,6.51
7897,1988-08-26,6.705
7898,1988-08-25,6.779
7899,1988-08-24,6.7275
7900,1988-08-23,6.7365
7901,1988-08-22,6.62
7902,1988-08-19,6.675
7903,1988-08-18,6.6485
7904,1988-08-17,6.62
7905,1988-08-16,6.7525
7906,1988-08-15,6.695
7907,1988-08-12,6.7165
7908,1988-08-11,6.6975
7909,1988-08-10,6.602
7910,1988-08-09,6.699
7911,1988-08-08,6.7975
7912,1988-08-05,6.835
7913,1988-08-04,6.852
7914,1988-08-03,6.76
7915,1988-08-02,6.8225
7916,1988-08-01,6.8625
7917,1988-07-29,6.8
7918,1988-07-28,6.7775
7919,1988-07-27,6.9275
7920,1988-07-26,6.9865
7921,1988-07-25,7.581
7922,1988-07-22,7.7075
7923,1988-07-21,7.76
7924,1988-07-20,7.8215
7925,1988-07-19,7.151
7926,1988-07-18,7.24
7927,1988-07-15,7.3225
7928,1988-07-14,7.2415
7929,1988-07-13,6.97
7930,1988-07-12,6.89
7931,1988-07-11,7.095
7932,1988-07-08,6.946
7933,1988-07-07,6.945
7934,1988-07-06,6.775
7935,1988-07-05,6.725
7936,1988-07-04,6.7125
7937,1988-07-01,6.686
7938,1988-06-30,6.65
7939,1988-06-29,6.709
7940,1988-06-28,6.9625
7941,1988-06-27,6.8425
7942,1988-06-24,6.9135
7943,1988-06-23,6.9935
7944,1988-06-22,7.099
7945,1988-06-21,7.1845
7946,1988-06-20,7.225
7947,1988-06-17,7.1135
7948,1988-06-16,7.161
7949,1988-06-15,7.0275
7950,1988-06-14,6.98
7951,1988-06-13,6.98
7952,1988-06-10,7.13
7953,1988-06-09,6.9825
7954,1988-06-08,7.191
7955,1988-06-07,7.28
7956,1988-06-06,7.2325
7957,1988-06-03,7.22
7958,1988-06-02,6.76
7959,1988-06-01,6.7085
7960,1988-05-31,6.6
7961,1988-05-27,6.585
7962,1988-05-26,6.57
7963,1988-05-25,6.64
7964,1988-05-24,6.694
7965,1988-05-23,6.76
7966,1988-05-20,6.62
7967,1988-05-19,6.725
7968,1988-05-18,6.56
7969,1988-05-17,6.585
7970,1988-05-16,6.665
7971,1988-05-13,6.55
7972,1988-05-12,6.53
7973,1988-05-11,6.5425
7974,1988-05-10,6.45
7975,1988-05-09,6.375
7976,1988-05-06,6.365
7977,1988-05-05,6.3525
7978,1988-05-04,6.3175
7979,1988-05-03,6.3575
7980,1988-04-29,6.4625
7981,1988-04-28,6.495
7982,1988-04-27,6.37
7983,1988-04-26,6.3825
7984,1988-04-25,6.41
7985,1988-04-22,6.4115
7986,1988-04-21,6.429
7987,1988-04-20,6.472
7988,1988-04-19,6.42
7989,1988-04-18,6.495
7990,1988-04-15,6.46
7991,1988-04-14,6.3555
7992,1988-04-13,6.3725
7993,1988-04-12,6.44
7994,1988-04-11,6.405
7995,1988-04-08,6.415
7996,1988-04-07,6.46
7997,1988-04-06,6.6025
7998,1988-04-05,6.73
7999,1988-03-31,6.7515
8000,1988-03-30,6.6895
8001,1988-03-29,6.639
8002,1988-03-28,6.65
8003,1988-03-25,6.6175
8004,1988-03-24,6.67
8005,1988-03-23,6.476
8006,1988-03-22,6.4325
8007,1988-03-21,6.3625
8008,1988-03-18,6.319
8009,1988-03-17,6.309
8010,1988-03-16,6.369
8011,1988-03-15,6.2675
8012,1988-03-14,6.23
8013,1988-03-11,6.33
8014,1988-03-10,6.3875
8015,1988-03-09,6.2925
8016,1988-03-08,6.3785
8017,1988-03-07,6.36
8018,1988-03-04,6.2665
8019,1988-03-03,6.2
8020,1988-03-02,6.2405
8021,1988-03-01,6.208
8022,1988-02-29,6.1375
8023,1988-02-26,6.205
8024,1988-02-25,6.2005
8025,1988-02-24,6.244
8026,1988-02-23,6.375
8027,1988-02-22,6.385
8028,1988-02-19,6.351
8029,1988-02-18,6.4335
8030,1988-02-17,6.36
8031,1988-02-16,6.35
8032,1988-02-15,6.35
8033,1988-02-12,6.2825
8034,1988-02-11,6.27
8035,1988-02-10,6.3225
8036,1988-02-09,6.2925
8037,1988-02-08,6.325
8038,1988-02-05,6.388
8039,1988-02-04,6.344
8040,1988-02-03,6.406
8041,1988-02-02,6.615
8042,1988-02-01,6.535
8043,1988-01-29,6.55
8044,1988-01-28,6.635
8045,1988-01-27,6.6135
8046,1988-01-26,6.6225
8047,1988-01-25,6.7515
8048,1988-01-22,6.707
8049,1988-01-21,6.673
8050,1988-01-20,6.73
8051,1988-01-19,6.7005
8052,1988-01-18,6.7
8053,1988-01-15,6.821
8054,1988-01-14,6.785
8055,1988-01-13,6.764
8056,1988-01-12,6.857
8057,1988-01-11,6.99
8058,1988-01-08,6.85
8059,1988-01-07,6.998
8060,1988-01-06,6.75
8061,1988-01-05,6.5
8062,1988-01-04,6.635
8063,1987-12-31,6.7015
8064,1987-12-30,6.7
8065,1987-12-29,6.81
8066,1987-12-24,6.73
8067,1987-12-23,6.761
8068,1987-12-22,6.7825
8069,1987-12-21,6.7725
8070,1987-12-18,6.794
8071,1987-12-17,6.771
8072,1987-12-16,6.715
8073,1987-12-15,6.91
8074,1987-12-14,7.04
8075,1987-12-11,7.01
8076,1987-12-10,6.725
8077,1987-12-09,6.76
