,Date,US dollar
6455,1995-06-29,5.31
6456,1995-06-28,5.23
6457,1995-06-27,5.31
6458,1995-06-26,5.32
6459,1995-06-23,5.36
6460,1995-06-22,5.37
6461,1995-06-21,5.46
6462,1995-06-20,5.48
6463,1995-06-19,5.51
6464,1995-06-16,5.43
6465,1995-06-15,5.46
6466,1995-06-14,5.31
6467,1995-06-13,5.37
6468,1995-06-12,5.37
6469,1995-06-09,5.44
6470,1995-06-08,5.31
6471,1995-06-07,5.36
6472,1995-06-06,5.29
6473,1995-06-05,5.32
6474,1995-06-02,5.23
6475,1995-06-01,5.35
6476,1995-05-31,5.29
6477,1995-05-30,5.28
6478,1995-05-26,5.44
6479,1995-05-25,5.45
6480,1995-05-24,5.5
6481,1995-05-23,5.39
6482,1995-05-22,5.28
6483,1995-05-19,5.36
6484,1995-05-18,5.36
6485,1995-05-17,5.36
6486,1995-05-16,5.41
6487,1995-05-15,5.42
6488,1995-05-12,5.28
6489,1995-05-11,5.33
6490,1995-05-10,5.4
6491,1995-05-09,5.45
6492,1995-05-08,6
6493,1995-05-05,6.05
6494,1995-05-04,6.1
6495,1995-05-03,5.96
6496,1995-05-02,5.9
6497,1995-05-01,5.85
6498,1995-04-28,5.72
6499,1995-04-27,5.74
6500,1995-04-26,5.58
6501,1995-04-25,5.7
6502,1995-04-24,5.65
6503,1995-04-21,5.67
6504,1995-04-20,5.68
6505,1995-04-19,5.77
6506,1995-04-18,5.85
6507,1995-04-17,5.71
6508,1995-04-14,5.335
6509,1995-04-13,5.36
6510,1995-04-12,5.32
6511,1995-04-11,5.33
6512,1995-04-10,5.24
6513,1995-04-07,5.38
6514,1995-04-06,5.41
6515,1995-04-05,5.29
6516,1995-04-04,5.29
6517,1995-04-03,5.285
6518,1995-04-01,5.25
6519,1995-03-31,4.77
6520,1996-12-31,4.77
6521,1996-12-30,4.79
6522,1996-12-27,4.89
6523,1996-12-26,4.83
6524,1996-12-24,4.83
6525,1996-12-23,4.83
6526,1996-12-20,4.82
6527,1996-12-19,4.86
6528,1996-12-18,4.85
6529,1996-12-17,4.85
6530,1996-12-16,4.8
6531,1996-12-13,4.82
6532,1996-12-12,4.85
6533,1996-12-11,4.8
6534,1996-12-10,4.81
6535,1996-12-09,4.78
6536,1996-12-06,4.77
6537,1996-12-05,4.85
6538,1996-12-04,4.82
6539,1996-12-03,4.81
6540,1996-12-02,4.7
6541,1996-11-29,4.73
6542,1996-11-28,4.73
6543,1996-11-27,4.73
6544,1996-11-26,4.72
6545,1996-11-25,4.74
6546,1996-11-22,4.86
6547,1996-11-21,4.91
6548,1996-11-20,4.94
6549,1996-11-19,4.88
6550,1996-11-18,4.9
6551,1996-11-15,4.84
6552,1996-11-14,4.88
6553,1996-11-13,4.9
6554,1996-11-12,4.88
6555,1996-11-11,4.9
6556,1996-11-08,4.81
6557,1996-11-07,4.76
6558,1996-11-06,4.79
6559,1996-11-05,4.79
6560,1996-11-04,4.8
6561,1996-11-01,4.8
6562,1996-10-31,4.8
6563,1996-10-30,4.82
6564,1996-10-29,4.81
6565,1996-10-28,4.92
6566,1996-10-25,4.92
6567,1996-10-24,4.91
6568,1996-10-23,4.96
6569,1996-10-22,4.96
6570,1996-10-21,4.92
6571,1996-10-18,4.88
6572,1996-10-17,4.92
6573,1996-10-16,5.05
6574,1996-10-15,5.01
6575,1996-10-14,5.02
6576,1996-10-11,5.04
6577,1996-10-10,5.05
6578,1996-10-09,4.95
6579,1996-10-08,4.89
6580,1996-10-07,4.87
6581,1996-10-04,4.86
6582,1996-10-03,4.9
6583,1996-10-02,4.93
6584,1996-10-01,4.9
6585,1996-09-30,4.86
6586,1996-09-27,4.9
6587,1996-09-26,4.87
6588,1996-09-25,4.9
6589,1996-09-24,4.88
6590,1996-09-23,4.88
6591,1996-09-20,4.86
6592,1996-09-19,4.91
6593,1996-09-18,5.07
6594,1996-09-17,5.06
6595,1996-09-16,5.04
6596,1996-09-13,5.02
6597,1996-09-12,5.02
6598,1996-09-11,5.1
6599,1996-09-10,5.08
6600,1996-09-09,5.07
6601,1996-09-06,5.1
6602,1996-09-05,5.14
6603,1996-09-04,5.18
6604,1996-09-03,5.16
6605,1996-09-02,5.17
6606,1996-08-30,5.15
6607,1996-08-29,5.19
6608,1996-08-28,5.19
6609,1996-08-27,5.25
6610,1996-08-26,5.26
6611,1996-08-23,5.21
6612,1996-08-22,5.21
6613,1996-08-21,5.17
6614,1996-08-20,5.2
6615,1996-08-19,5.21
6616,1996-08-16,5.09
6617,1996-08-15,5.06
6618,1996-08-14,5.05
6619,1996-08-13,5.08
6620,1996-08-12,5.07
6621,1996-08-09,5.06
6622,1996-08-08,5.03
6623,1996-08-07,5.05
6624,1996-08-06,5.04
6625,1996-08-05,5.09
6626,1996-08-02,5.0625
6627,1996-08-01,5.11
6628,1996-07-31,5.11
6629,1996-07-30,5.06
6630,1996-07-29,5.07
6631,1996-07-26,5.1
6632,1996-07-25,4.99
6633,1996-07-24,4.98
6634,1996-07-23,4.98
6635,1996-07-22,5.01
6636,1996-07-19,5.02
6637,1996-07-18,5
6638,1996-07-17,4.99
6639,1996-07-16,5.11
6640,1996-07-15,5.07
6641,1996-07-12,5.11
6642,1996-07-11,5.13
6643,1996-07-10,5.09
6644,1996-07-09,5.1
6645,1996-07-08,5.07
6646,1996-07-05,5.07
6647,1996-07-04,5.08
6648,1996-07-03,5.12
6649,1996-07-02,5.09
6650,1996-07-01,5.06
6651,1996-06-28,5.03
6652,1996-06-27,5.02
6653,1996-06-26,5.08
6654,1996-06-25,5.17
6655,1996-06-24,5.16
6656,1996-06-21,5.13
6657,1996-06-20,5.14
6658,1996-06-19,5.13
6659,1996-06-18,5.2
6660,1996-06-17,5.19
6661,1996-06-14,5.19
6662,1996-06-13,5.06
6663,1996-06-12,5.08
6664,1996-06-11,5.1
6665,1996-06-10,5.19
6666,1996-06-07,5.18
6667,1996-06-06,5.19
6668,1996-06-05,5.16
6669,1996-06-04,5.21
6670,1996-06-03,5.38
6671,1996-05-31,5.32
6672,1996-05-30,5.34
6673,1996-05-29,5.33
6674,1996-05-28,5.36
6675,1996-05-24,5.32
6676,1996-05-23,5.33
6677,1996-05-22,5.31
6678,1996-05-21,5.28
6679,1996-05-20,5.28
6680,1996-05-17,5.33
6681,1996-05-16,5.35
6682,1996-05-15,5.39
6683,1996-05-14,5.38
6684,1996-05-13,5.37
6685,1996-05-10,5.35
6686,1996-05-09,5.42
6687,1996-05-08,5.44
6688,1996-05-07,5.48
6689,1996-05-06,5.46
6690,1996-05-03,5.44
6691,1996-05-02,5.36
6692,1996-05-01,5.36
6693,1996-04-30,5.33
6694,1996-04-29,5.29
6695,1996-04-26,5.34
6696,1996-04-25,5.39
6697,1996-04-24,5.3
6698,1996-04-23,5.35
6699,1996-04-22,5.34
6700,1996-04-19,5.27
6701,1996-04-18,5.28
6702,1996-04-17,5.3
6703,1996-04-16,5.29
6704,1996-04-15,5.48
6705,1996-04-12,5.51
6706,1996-04-11,5.56
6707,1996-04-10,5.48
6708,1996-04-09,5.45
6709,1996-04-08,5.44
6710,1996-04-04,5.42
6711,1996-04-03,5.51
6712,1996-04-02,5.5
6713,1996-04-01,5.54
6714,1996-03-29,5.53
6715,1996-03-28,5.52
6716,1996-03-27,5.67
6717,1996-03-26,5.7
6718,1996-03-25,5.61
6719,1996-03-22,5.64
6720,1996-03-21,5.59
6721,1996-03-20,5.57
6722,1996-03-19,5.54
6723,1996-03-18,5.55
6724,1996-03-15,5.58
6725,1996-03-14,5.57
6726,1996-03-13,5.55
6727,1996-03-12,5.49
6728,1996-03-11,5.5
6729,1996-03-08,5.49
6730,1996-03-07,5.38
6731,1996-03-06,5.38
6732,1996-03-05,5.37
6733,1996-03-04,5.4
6734,1996-03-01,5.5
6735,1996-02-29,5.53
6736,1996-02-28,5.47
6737,1996-02-27,5.51
6738,1996-02-26,5.49
6739,1996-02-23,5.45
6740,1996-02-21,5.52
6741,1996-02-19,5.7
6742,1996-02-16,5.66
6743,1996-02-15,5.7
6744,1996-02-14,5.72
6745,1996-02-13,5.68
6746,1996-02-12,5.66
6747,1996-02-09,5.65
6748,1996-02-08,5.71
6749,1996-02-07,5.72
6750,1996-02-06,5.79
6751,1996-02-05,5.8
6752,1996-02-02,5.82
6753,1996-02-01,5.78
6754,1996-01-31,5.57
6755,1996-01-30,5.54
6756,1996-01-29,5.53
6757,1996-01-26,5.53
6758,1996-01-25,5.58
6759,1996-01-24,5.49
6760,1996-01-23,5.55
6761,1996-01-22,5.58
6762,1996-01-19,5.44
6763,1996-01-18,5.42
6764,1996-01-17,5.49
6765,1996-01-16,5.46
6766,1996-01-15,5.43
6767,1996-01-12,5.44
6768,1996-01-11,5.49
6769,1996-01-10,5.59
6770,1996-01-09,5.53
6771,1996-01-08,5.53
6772,1996-01-05,5.51
6773,1996-01-04,5.36
6774,1996-01-03,5.36
6775,1996-01-02,5.38
6776,1997-12-31,5.98
6777,1997-12-30,6.19
6778,1997-12-29,6.33
6779,1997-12-26,6.35
6780,1997-12-24,6.38
6781,1997-12-23,6.24
6782,1997-12-22,6.03
6783,1997-12-19,6.06
6784,1997-12-18,6.07
6785,1997-12-17,5.98
6786,1997-12-16,5.98
6787,1997-12-15,5.91
6788,1997-12-12,5.87
6789,1997-12-11,5.83
6790,1997-12-10,5.89
6791,1997-12-09,5.47
6792,1997-12-08,5.39
6793,1997-12-05,5.41
6794,1997-12-04,5.28
6795,1997-12-03,5.3
6796,1997-12-02,5.3
6797,1997-12-01,5.3
6798,1997-11-28,5.26
6799,1997-11-27,5.26
6800,1997-11-26,5.26
6801,1997-11-25,5.25
6802,1997-11-24,5.4
6803,1997-11-21,5.44
6804,1997-11-20,5.24
6805,1997-11-19,5.23
6806,1997-11-18,5.11
6807,1997-11-17,5.13
6808,1997-11-14,5.1
6809,1997-11-13,5.14
6810,1997-11-12,4.91
6811,1997-11-11,4.92
6812,1997-11-10,4.87
6813,1997-11-07,4.86
6814,1997-11-06,4.91
6815,1997-11-05,4.88
6816,1997-11-04,4.86
6817,1997-11-03,4.87
6818,1997-10-31,4.75
6819,1997-10-30,4.88
6820,1997-10-29,4.8
6821,1997-10-28,4.82
6822,1997-10-27,4.8
6823,1997-10-24,4.79
6824,1997-10-23,4.94
6825,1997-10-22,5.04
6826,1997-10-21,4.98
6827,1997-10-20,4.94
6828,1997-10-17,4.96
6829,1997-10-16,4.92
6830,1997-10-15,5.08
6831,1997-10-14,5.09
6832,1997-10-13,5.15
6833,1997-10-10,5.2
6834,1997-10-09,5.13
6835,1997-10-08,5.23
6836,1997-10-07,5.2
6837,1997-10-06,5.19
6838,1997-10-03,5.29
6839,1997-10-02,5.16
6840,1997-10-01,5.17
6841,1997-09-30,5.23
6842,1997-09-29,5.11
6843,1997-09-26,4.81
6844,1997-09-25,4.78
6845,1997-09-24,4.69
6846,1997-09-23,4.7
6847,1997-09-22,4.69
6848,1997-09-19,4.72
6849,1997-09-18,4.69
6850,1997-09-17,4.59
6851,1997-09-16,4.58
6852,1997-09-15,4.74
6853,1997-09-12,4.76
6854,1997-09-11,4.75
6855,1997-09-10,4.73
6856,1997-09-09,4.74
6857,1997-09-08,4.68
6858,1997-09-05,4.71
6859,1997-09-04,4.68
6860,1997-09-03,4.67
6861,1997-09-02,4.63
6862,1997-08-29,4.63
6863,1997-08-28,4.67
6864,1997-08-27,4.65
6865,1997-08-26,4.67
6866,1997-08-25,4.7
6867,1997-08-22,4.69
6868,1997-08-21,4.52
6869,1997-08-20,4.52
6870,1997-08-19,4.52
6871,1997-08-18,4.51
6872,1997-08-15,4.57
6873,1997-08-14,4.42
6874,1997-08-13,4.52
6875,1997-08-12,4.44
6876,1997-08-11,4.46
6877,1997-08-08,4.39
6878,1997-08-07,4.39
6879,1997-08-06,4.35
6880,1997-08-05,4.33
6881,1997-08-04,4.5
6882,1997-08-01,4.48
6883,1997-07-31,4.49
6884,1997-07-30,4.38
6885,1997-07-29,4.33
6886,1997-07-28,4.37
6887,1997-07-25,4.31
6888,1997-07-24,4.28
6889,1997-07-23,4.3
6890,1997-07-22,4.31
6891,1997-07-21,4.26
6892,1997-07-18,4.27
6893,1997-07-17,4.25
6894,1997-07-16,4.26
6895,1997-07-15,4.3
6896,1997-07-14,4.28
6897,1997-07-11,4.37
6898,1997-07-10,4.38
6899,1997-07-09,4.33
6900,1997-07-08,4.35
6901,1997-07-07,4.28
6902,1997-07-04,4.54
6903,1997-07-03,4.56
6904,1997-07-02,4.63
6905,1997-07-01,4.67
6906,1997-06-30,4.63
6907,1997-06-27,4.69
6908,1997-06-26,4.76
6909,1997-06-25,4.78
6910,1997-06-24,4.77
6911,1997-06-23,4.84
6912,1997-06-20,4.73
6913,1997-06-19,4.77
6914,1997-06-18,4.72
6915,1997-06-17,4.79
6916,1997-06-16,4.71
6917,1997-06-13,4.7
6918,1997-06-12,4.73
6919,1997-06-11,4.77
6920,1997-06-10,4.77
6921,1997-06-09,4.76
6922,1997-06-06,4.8
6923,1997-06-05,4.8
6924,1997-06-04,4.72
6925,1997-06-03,4.75
6926,1997-06-02,4.75
6927,1997-05-30,4.74
6928,1997-05-29,4.78
6929,1997-05-28,4.73
6930,1997-05-27,4.75
6931,1997-05-26,4.73
6932,1997-05-23,4.73
6933,1997-05-22,4.68
6934,1997-05-21,4.69
6935,1997-05-20,4.69
6936,1997-05-19,4.67
6937,1997-05-16,4.68
6938,1997-05-15,4.83
6939,1997-05-14,4.85
6940,1997-05-13,4.86
6941,1997-05-12,4.83
6942,1997-05-09,4.87
6943,1997-05-08,4.84
6944,1997-05-07,4.73
6945,1997-05-06,4.71
6946,1997-05-05,4.75
6947,1997-05-02,4.7
6948,1997-05-01,4.75
6949,1997-04-30,4.71
6950,1997-04-29,4.65
6951,1997-04-28,4.63
6952,1997-04-25,4.73
6953,1997-04-24,4.71
6954,1997-04-23,4.72
6955,1997-04-22,4.74
6956,1997-04-21,4.75
6957,1997-04-18,4.73
6958,1997-04-17,4.72
6959,1997-04-16,4.79
6960,1997-04-15,4.71
6961,1997-04-14,4.73
6962,1997-04-11,4.73
6963,1997-04-10,4.79
6964,1997-04-09,4.78
6965,1997-04-08,4.78
6966,1997-04-07,4.78
6967,1997-04-04,4.73
6968,1997-04-03,4.73
6969,1997-04-02,4.87
6970,1997-04-01,4.98
6971,1997-03-31,5.07
6972,1997-03-27,5.11
6973,1997-03-26,5.14
6974,1997-03-25,5.12
6975,1997-03-24,5.16
6976,1997-03-21,5.14
6977,1997-03-20,5.2
6978,1997-03-19,5.23
6979,1997-03-18,5.17
6980,1997-03-17,5.22
6981,1997-03-14,5.28
6982,1997-03-13,5.27
6983,1997-03-12,5.2
6984,1997-03-11,5.25
6985,1997-03-10,5.24
6986,1997-03-07,5.16
6987,1997-03-06,5.2
6988,1997-03-05,5.17
6989,1997-03-04,5.23
6990,1997-03-03,5.31
6991,1997-02-28,5.32
6992,1997-02-27,5.25
6993,1997-02-26,5.18
6994,1997-02-25,5.23
6995,1997-02-24,5.19
6996,1997-02-21,5.24
6997,1997-02-20,5.22
6998,1997-02-19,5.18
6999,1997-02-18,5.23
7000,1997-02-17,5.2
7001,1997-02-14,5.25
7002,1997-02-13,5.14
7003,1997-02-12,5.13
7004,1997-02-11,4.83
7005,1997-02-10,4.95
7006,1997-02-07,4.92
7007,1997-02-06,4.83
7008,1997-02-05,4.87
7009,1997-02-04,4.85
7010,1997-02-03,4.9
7011,1997-01-31,4.91
7012,1997-01-30,4.95
7013,1997-01-29,4.93
7014,1997-01-28,4.95
7015,1997-01-27,5.02
7016,1997-01-24,4.91
7017,1997-01-23,4.82
7018,1997-01-22,4.69
7019,1997-01-21,4.72
7020,1997-01-20,4.74
7021,1997-01-17,4.76
7022,1997-01-16,4.75
7023,1997-01-15,4.67
7024,1997-01-14,4.69
7025,1997-01-13,4.69
7026,1997-01-10,4.75
7027,1997-01-09,4.7
7028,1997-01-08,4.64
7029,1997-01-07,4.69
7030,1997-01-06,4.63
7031,1997-01-03,4.67
7032,1997-01-02,4.71
7033,1998-12-31,5.02
7034,1998-12-30,5.04
7035,1998-12-29,5.02
7036,1998-12-28,4.92
7037,1998-12-24,4.92
7038,1998-12-23,4.88
7039,1998-12-22,4.91
7040,1998-12-21,4.90
7041,1998-12-18,4.94
7042,1998-12-17,4.96
7043,1998-12-16,4.99
7044,1998-12-15,4.89
7045,1998-12-14,4.88
7046,1998-12-11,4.79
7047,1998-12-10,4.80
7048,1998-12-09,4.78
7049,1998-12-08,4.81
7050,1998-12-07,4.80
7051,1998-12-04,4.77
7052,1998-12-03,4.74
7053,1998-12-02,4.70
7054,1998-12-01,4.87
7055,1998-11-30,4.88
7056,1998-11-27,4.92
7057,1998-11-26,4.92
7058,1998-11-25,4.93
7059,1998-11-24,4.90
7060,1998-11-23,4.91
7061,1998-11-20,4.90
7062,1998-11-19,4.95
7063,1998-11-18,4.97
7064,1998-11-17,4.93
7065,1998-11-16,4.92
7066,1998-11-13,5.03
7067,1998-11-12,5.13
7068,1998-11-11,5.00
7069,1998-11-10,4.99
7070,1998-11-09,5.04
7071,1998-11-06,5.01
7072,1998-11-05,5.04
7073,1998-11-04,4.94
7074,1998-11-03,4.92
7075,1998-11-02,5.03
7076,1998-10-30,5.03
7077,1998-10-29,5.07
7078,1998-10-28,5.04
7079,1998-10-27,4.95
7080,1998-10-26,4.98
7081,1998-10-23,4.86
7082,1998-10-22,4.88
7083,1998-10-21,4.88
7084,1998-10-20,4.88
7085,1998-10-19,4.88
7086,1998-10-16,4.93
7087,1998-10-15,4.92
7088,1998-10-14,4.81
7089,1998-10-13,4.83
7090,1998-10-12,4.82
7091,1998-10-09,4.78
7092,1998-10-08,4.99
7093,1998-10-07,5.13
7094,1998-10-06,5.10
7095,1998-10-05,5.06
7096,1998-10-02,5.20
7097,1998-10-01,5.35
7098,1998-09-30,5.38
7099,1998-09-29,5.35
7100,1998-09-28,5.27
7101,1998-09-25,5.15
7102,1998-09-24,5.14
7103,1998-09-23,5.04
7104,1998-09-22,4.89
7105,1998-09-21,4.85
7106,1998-09-18,4.96
7107,1998-09-17,4.98
7108,1998-09-16,4.90
7109,1998-09-15,4.95
7110,1998-09-14,4.95
7111,1998-09-11,5.01
7112,1998-09-10,5.03
7113,1998-09-09,4.94
7114,1998-09-08,4.90
7115,1998-09-07,5.03
7116,1998-09-04,5.02
7117,1998-09-03,4.94
7118,1998-09-02,4.83
7119,1998-09-01,4.79
7120,1998-08-31,4.67
7121,1998-08-28,4.65
7122,1998-08-27,4.86
7123,1998-08-26,4.95
7124,1998-08-25,5.03
7125,1998-08-24,5.13
7126,1998-08-21,5.17
7127,1998-08-20,5.16
7128,1998-08-19,5.08
7129,1998-08-18,5.08
7130,1998-08-17,5.11
7131,1998-08-14,5.15
7132,1998-08-13,5.18
7133,1998-08-12,5.14
7134,1998-08-11,5.18
7135,1998-08-10,5.32
7136,1998-08-07,5.27
7137,1998-08-06,5.42
7138,1998-08-05,5.40
7139,1998-08-04,5.44
7140,1998-08-03,5.35
7141,1998-07-31,5.44
7142,1998-07-30,5.51
7143,1998-07-29,5.58
7144,1998-07-28,5.66
7145,1998-07-27,5.65
7146,1998-07-24,5.70
7147,1998-07-23,5.79
7148,1998-07-22,5.66
7149,1998-07-21,5.52
7150,1998-07-20,5.46
7151,1998-07-17,5.35
7152,1998-07-16,5.33
7153,1998-07-15,5.34
7154,1998-07-14,5.32
7155,1998-07-13,5.31
7156,1998-07-10,5.30
7157,1998-07-09,5.32
7158,1998-07-08,5.34
7159,1998-07-07,5.40
7160,1998-07-06,5.32
7161,1998-07-03,5.33
7162,1998-07-02,5.33
7163,1998-07-01,5.46
7164,1998-06-30,5.52
7165,1998-06-29,5.32
7166,1998-06-26,5.31
7167,1998-06-25,5.35
7168,1998-06-24,5.26
7169,1998-06-23,5.35
7170,1998-06-22,5.34
7171,1998-06-19,5.37
7172,1998-06-18,5.27
7173,1998-06-17,5.36
7174,1998-06-16,5.18
7175,1998-06-15,5.09
7176,1998-06-12,5.13
7177,1998-06-11,5.17
7178,1998-06-10,5.34
7179,1998-06-09,5.34
7180,1998-06-08,5.43
7181,1998-06-05,5.28
7182,1998-06-04,5.23
7183,1998-06-03,5.20
7184,1998-06-02,5.19
7185,1998-06-01,5.07
7186,1998-05-29,5.10
7187,1998-05-28,5.03
7188,1998-05-27,5.18
7189,1998-05-26,5.12
7190,1998-05-25,5.26
7191,1998-05-22,5.27
7192,1998-05-21,5.28
7193,1998-05-20,5.25
7194,1998-05-19,5.18
7195,1998-05-18,5.29
7196,1998-05-15,5.57
7197,1998-05-14,5.56
7198,1998-05-13,5.53
7199,1998-05-12,5.58
7200,1998-05-11,5.73
7201,1998-05-08,5.96
7202,1998-05-07,5.96
7203,1998-05-06,5.91
7204,1998-05-05,6.11
7205,1998-05-04,6.25
7206,1998-05-01,6.14
7207,1998-04-30,6.25
7208,1998-04-29,6.22
7209,1998-04-28,6.17
7210,1998-04-27,6.21
7211,1998-04-24,6.25
7212,1998-04-23,6.29
7213,1998-04-22,6.28
7214,1998-04-21,6.32
7215,1998-04-20,6.24
7216,1998-04-17,6.26
7217,1998-04-16,6.31
7218,1998-04-15,6.33
7219,1998-04-14,6.31
7220,1998-04-13,6.39
7221,1998-04-09,6.44
7222,1998-04-08,6.45
7223,1998-04-07,6.41
7224,1998-04-06,6.39
7225,1998-04-03,6.59
7226,1998-04-02,6.54
7227,1998-04-01,6.36
7228,1998-03-31,6.50
7229,1998-03-30,6.36
7230,1998-03-27,6.36
7231,1998-03-26,6.33
7232,1998-03-25,6.37
7233,1998-03-24,6.41
7234,1998-03-23,6.45
7235,1998-03-20,6.21
7236,1998-03-19,5.97
7237,1998-03-18,5.96
7238,1998-03-17,5.88
7239,1998-03-16,6.10
7240,1998-03-13,6.09
7241,1998-03-12,6.19
7242,1998-03-11,6.13
7243,1998-03-10,6.30
7244,1998-03-09,6.04
7245,1998-03-06,5.99
7246,1998-03-05,6.36
7247,1998-03-04,6.35
7248,1998-03-03,6.39
7249,1998-03-02,6.58
7250,1998-02-27,6.48
7251,1998-02-26,6.19
7252,1998-02-25,6.02
7253,1998-02-24,6.35
7254,1998-02-23,6.46
7255,1998-02-20,6.54
7256,1998-02-19,6.83
7257,1998-02-18,6.59
7258,1998-02-17,6.80
7259,1998-02-16,7.03
7260,1998-02-13,7.13
7261,1998-02-12,7.05
7262,1998-02-11,7.03
7263,1998-02-10,7.17
7264,1998-02-09,7.00
7265,1998-02-06,7.23
7266,1998-02-05,7.59
7267,1998-02-04,7.28
7268,1998-02-03,6.76
7269,1998-02-02,6.34
7270,1998-01-30,6.22
7271,1998-01-29,6.08
7272,1998-01-28,6.10
7273,1998-01-27,6.15
7274,1998-01-26,5.98
7275,1998-01-23,5.95
7276,1998-01-22,5.78
7277,1998-01-21,5.85
7278,1998-01-20,5.72
7279,1998-01-19,5.76
7280,1998-01-16,5.83
7281,1998-01-15,5.88
7282,1998-01-14,5.72
7283,1998-01-13,5.71
7284,1998-01-12,5.50
7285,1998-01-09,5.66
7286,1998-01-08,5.79
7287,1998-01-07,6.03
7288,1998-01-06,6.08
7289,1998-01-05,5.92
7290,1998-01-02,5.96
7291,1999-12-30,5.34
7292,1999-12-29,5.30
7293,1999-12-28,5.21
7294,1999-12-27,5.20
7295,1999-12-23,5.20
7296,1999-12-22,5.22
7297,1999-12-21,5.14
7298,1999-12-20,5.19
7299,1999-12-17,5.22
7300,1999-12-16,5.19
7301,1999-12-15,5.18
7302,1999-12-14,5.19
7303,1999-12-13,5.10
7304,1999-12-10,5.12
7305,1999-12-09,5.11
7306,1999-12-08,5.12
7307,1999-12-07,5.14
7308,1999-12-06,5.11
7309,1999-12-03,5.10
7310,1999-12-02,5.08
7311,1999-12-01,5.17
7312,1999-11-30,5.20
7313,1999-11-29,5.17
7314,1999-11-26,5.18
7315,1999-11-25,5.19
7316,1999-11-24,5.21
7317,1999-11-23,5.27
7318,1999-11-22,5.19
7319,1999-11-19,5.14
7320,1999-11-18,5.12
7321,1999-11-17,5.09
7322,1999-11-16,5.16
7323,1999-11-15,5.08
7324,1999-11-12,5.05
7325,1999-11-11,5.10
7326,1999-11-10,5.12
7327,1999-11-09,5.08
7328,1999-11-08,5.05
7329,1999-11-05,5.07
7330,1999-11-04,5.21
7331,1999-11-03,5.21
7332,1999-11-02,5.21
7333,1999-11-01,5.21
7334,1999-10-29,5.18
7335,1999-10-28,5.28
7336,1999-10-27,5.18
7337,1999-10-26,5.19
7338,1999-10-25,5.25
7339,1999-10-22,5.23
7340,1999-10-21,5.21
7341,1999-10-20,5.18
7342,1999-10-19,5.19
7343,1999-10-18,5.22
7344,1999-10-15,5.31
7345,1999-10-14,5.34
7346,1999-10-13,5.58
7347,1999-10-12,5.55
7348,1999-10-11,5.51
7349,1999-10-08,5.53
7350,1999-10-07,5.58
7351,1999-10-06,5.51
7352,1999-10-05,5.55
7353,1999-10-04,5.62
7354,1999-10-01,5.58
7355,1999-09-30,5.62
7356,1999-09-29,5.61
7357,1999-09-28,5.76
7358,1999-09-27,5.33
7359,1999-09-24,5.23
7360,1999-09-23,5.25
7361,1999-09-22,5.26
7362,1999-09-21,5.25
7363,1999-09-20,5.10
7364,1999-09-17,5.09
7365,1999-09-16,5.11
7366,1999-09-15,5.08
7367,1999-09-14,5.13
7368,1999-09-13,5.15
7369,1999-09-10,5.19
7370,1999-09-09,5.21
7371,1999-09-08,5.19
7372,1999-09-07,5.19
7373,1999-09-06,5.13
7374,1999-09-03,5.15
7375,1999-09-02,5.19
7376,1999-09-01,5.14
7377,1999-08-31,5.12
7378,1999-08-30,5.04
7379,1999-08-27,5.08
7380,1999-08-26,5.12
7381,1999-08-25,5.08
7382,1999-08-24,5.12
7383,1999-08-23,5.12
7384,1999-08-20,5.23
7385,1999-08-19,5.15
7386,1999-08-18,5.21
7387,1999-08-17,5.24
7388,1999-08-16,5.23
7389,1999-08-13,5.30
7390,1999-08-12,5.34
7391,1999-08-11,5.39
7392,1999-08-10,5.32
7393,1999-08-09,5.31
7394,1999-08-06,5.38
7395,1999-08-05,5.44
7396,1999-08-04,5.48
7397,1999-08-03,5.44
7398,1999-08-02,5.40
7399,1999-07-30,5.43
7400,1999-07-29,5.40
7401,1999-07-28,5.24
7402,1999-07-27,5.17
7403,1999-07-26,5.13
7404,1999-07-23,5.14
7405,1999-07-22,5.13
7406,1999-07-21,5.11
7407,1999-07-20,5.05
7408,1999-07-19,5.04
7409,1999-07-16,5.07
7410,1999-07-15,5.09
7411,1999-07-14,5.07
7412,1999-07-13,5.11
7413,1999-07-12,5.22
7414,1999-07-09,5.22
7415,1999-07-08,5.23
7416,1999-07-07,5.21
7417,1999-07-06,5.20
7418,1999-07-05,5.26
7419,1999-07-02,5.25
7420,1999-07-01,5.25
7421,1999-06-30,5.22
7422,1999-06-29,5.17
7423,1999-06-28,5.14
7424,1999-06-25,5.06
7425,1999-06-24,5.12
7426,1999-06-23,5.10
7427,1999-06-22,5.04
7428,1999-06-21,4.98
7429,1999-06-18,4.95
7430,1999-06-17,5.07
7431,1999-06-16,5.03
7432,1999-06-15,5.05
7433,1999-06-14,5.10
7434,1999-06-11,5.11
7435,1999-06-10,5.08
7436,1999-06-09,5.03
7437,1999-06-08,4.94
7438,1999-06-07,4.98
7439,1999-06-04,4.88
7440,1999-06-03,4.93
7441,1999-06-02,4.97
7442,1999-06-01,4.98
7443,1999-05-31,4.92
7444,1999-05-28,4.88
7445,1999-05-27,4.93
7446,1999-05-26,5.04
7447,1999-05-25,5.05
7448,1999-05-24,5.04
7449,1999-05-21,5.19
7450,1999-05-20,5.30
7451,1999-05-19,5.27
7452,1999-05-18,5.31
7453,1999-05-17,5.37
